USER_ID,ITEM_ID,CATEGORY,STYLE,SEASON,IS_TRENDING,PURCHASE
86,121,jacket,urban,winter,1,0
188,144,dress,elegant,winter,0,0
163,137,tshirt,urban,summer,0,0
149,118,dress,elegant,winter,0,0
81,143,jacket,urban,autumn,0,0
95,134,bag,sport,winter,1,0
66,102,bag,casual,spring,0,0
143,123,bag,urban,summer,0,1
156,114,tshirt,elegant,summer,0,1
172,130,tshirt,casual,autumn,1,0
115,124,bag,urban,winter,1,0
6,127,shoes,urban,autumn,0,0
24,138,shoes,urban,summer,0,0
34,140,jeans,casual,autumn,1,1
24,101,dress,casual,spring,1,0
18,144,dress,elegant,winter,0,1
163,129,jeans,casual,spring,0,1
42,128,jeans,sport,summer,1,0
24,108,jeans,sport,spring,0,0
106,145,tshirt,sport,autumn,0,0
100,105,dress,elegant,winter,0,0
49,134,bag,sport,winter,1,0
175,126,bag,casual,summer,1,0
185,137,tshirt,urban,summer,0,0
92,139,jacket,casual,spring,0,0
190,139,jacket,casual,spring,0,0
132,142,tshirt,casual,winter,0,0
108,148,jeans,sport,winter,0,0
197,103,jeans,sport,autumn,0,0
108,131,dress,elegant,summer,0,0
83,148,jeans,sport,winter,0,0
124,111,dress,urban,summer,0,0
151,107,jacket,casual,autumn,0,0
110,134,bag,sport,winter,1,1
48,118,dress,elegant,winter,0,0
41,148,jeans,sport,winter,0,0
39,115,tshirt,urban,autumn,0,0
80,127,shoes,urban,autumn,0,0
147,128,jeans,sport,summer,1,0
123,147,jacket,casual,autumn,0,0
101,141,jeans,sport,winter,1,0
176,102,bag,casual,spring,0,1
123,130,tshirt,casual,autumn,1,0
2,109,dress,urban,autumn,0,0
183,108,jeans,sport,spring,0,0
101,133,jacket,sport,spring,0,0
104,145,tshirt,sport,autumn,0,1
147,132,jacket,urban,summer,1,0
33,140,jeans,casual,autumn,1,1
32,105,dress,elegant,winter,0,0
42,134,bag,sport,winter,1,0
137,123,bag,urban,summer,0,0
181,120,tshirt,elegant,autumn,1,1
25,103,jeans,sport,autumn,0,0
152,134,bag,sport,winter,1,1
46,122,jacket,sport,autumn,0,0
163,149,shoes,elegant,summer,0,0
46,138,shoes,urban,summer,0,1
92,140,jeans,casual,autumn,1,1
34,132,jacket,urban,summer,1,0
161,147,jacket,casual,autumn,0,1
110,116,dress,casual,autumn,0,0
113,129,jeans,casual,spring,0,0
149,121,jacket,urban,winter,1,1
115,113,tshirt,urban,summer,1,0
65,120,tshirt,elegant,autumn,1,0
10,109,dress,urban,autumn,0,0
113,141,jeans,sport,winter,1,0
153,149,shoes,elegant,summer,0,0
177,125,dress,urban,summer,0,1
39,126,bag,casual,summer,1,1
56,140,jeans,casual,autumn,1,1
30,112,jeans,sport,summer,0,0
35,113,tshirt,urban,summer,1,1
87,104,jeans,elegant,summer,1,1
52,116,dress,casual,autumn,0,0
184,133,jacket,sport,spring,0,1
58,129,jeans,casual,spring,0,0
90,140,jeans,casual,autumn,1,1
98,145,tshirt,sport,autumn,0,0
89,124,bag,urban,winter,1,1
172,117,jacket,casual,autumn,0,0
114,128,jeans,sport,summer,1,0
188,127,shoes,urban,autumn,0,0
33,120,tshirt,elegant,autumn,1,1
170,112,jeans,sport,summer,0,0
112,114,tshirt,elegant,summer,0,1
91,125,dress,urban,summer,0,1
156,143,jacket,urban,autumn,0,1
89,135,bag,elegant,spring,1,0
67,145,tshirt,sport,autumn,0,0
167,137,tshirt,urban,summer,0,0
136,117,jacket,casual,autumn,0,1
52,127,shoes,urban,autumn,0,0
112,146,jacket,casual,summer,0,0
126,127,shoes,urban,autumn,0,0
106,149,shoes,elegant,summer,0,0
64,129,jeans,casual,spring,0,0
19,108,jeans,sport,spring,0,0
166,138,shoes,urban,summer,0,0
90,131,dress,elegant,summer,0,0
44,112,jeans,sport,summer,0,0
167,142,tshirt,casual,winter,0,0
176,112,jeans,sport,summer,0,0
6,144,dress,elegant,winter,0,0
171,135,bag,elegant,spring,1,0
62,105,dress,elegant,winter,0,0
144,108,jeans,sport,spring,0,0
86,131,dress,elegant,summer,0,1
138,112,jeans,sport,summer,0,0
148,105,dress,elegant,winter,0,1
23,109,dress,urban,autumn,0,1
8,120,tshirt,elegant,autumn,1,0
179,114,tshirt,elegant,summer,0,0
75,140,jeans,casual,autumn,1,1
161,131,dress,elegant,summer,0,1
199,149,shoes,elegant,summer,0,0
62,123,bag,urban,summer,0,0
166,120,tshirt,elegant,autumn,1,1
162,149,shoes,elegant,summer,0,1
17,110,jacket,sport,winter,0,0
99,120,tshirt,elegant,autumn,1,0
187,149,shoes,elegant,summer,0,1
191,123,bag,urban,summer,0,0
70,141,jeans,sport,winter,1,0
190,147,jacket,casual,autumn,0,0
104,112,jeans,sport,summer,0,1
40,119,tshirt,urban,winter,0,0
64,119,tshirt,urban,winter,0,0
47,106,dress,casual,summer,0,1
180,148,jeans,sport,winter,0,0
171,139,jacket,casual,spring,0,1
138,107,jacket,casual,autumn,0,0
110,101,dress,casual,spring,1,0
116,124,bag,urban,winter,1,0
55,125,dress,urban,summer,0,0
93,130,tshirt,casual,autumn,1,0
71,133,jacket,sport,spring,0,1
196,136,jeans,casual,spring,0,1
185,113,tshirt,urban,summer,1,0
167,124,bag,urban,winter,1,1
80,133,jacket,sport,spring,0,0
159,129,jeans,casual,spring,0,0
128,113,tshirt,urban,summer,1,1
57,111,dress,urban,summer,0,1
34,139,jacket,casual,spring,0,0
16,139,jacket,casual,spring,0,0
77,137,tshirt,urban,summer,0,0
77,137,tshirt,urban,summer,0,0
194,141,jeans,sport,winter,1,1
157,143,jacket,urban,autumn,0,0
103,102,bag,casual,spring,0,0
113,137,tshirt,urban,summer,0,1
61,128,jeans,sport,summer,1,1
127,101,dress,casual,spring,1,1
115,106,dress,casual,summer,0,0
193,113,tshirt,urban,summer,1,0
101,120,tshirt,elegant,autumn,1,0
31,127,shoes,urban,autumn,0,0
145,146,jacket,casual,summer,0,0
153,102,bag,casual,spring,0,0
86,105,dress,elegant,winter,0,1
149,113,tshirt,urban,summer,1,0
118,137,tshirt,urban,summer,0,1
167,120,tshirt,elegant,autumn,1,0
161,114,tshirt,elegant,summer,0,1
46,116,dress,casual,autumn,0,0
16,120,tshirt,elegant,autumn,1,1
131,125,dress,urban,summer,0,0
19,133,jacket,sport,spring,0,0
113,127,shoes,urban,autumn,0,1
141,133,jacket,sport,spring,0,0
121,114,tshirt,elegant,summer,0,0
152,103,jeans,sport,autumn,0,1
94,135,bag,elegant,spring,1,0
48,114,tshirt,elegant,summer,0,1
85,123,bag,urban,summer,0,0
84,111,dress,urban,summer,0,0
74,143,jacket,urban,autumn,0,1
124,106,dress,casual,summer,0,0
119,123,bag,urban,summer,0,1
155,145,tshirt,sport,autumn,0,0
178,122,jacket,sport,autumn,0,0
105,124,bag,urban,winter,1,0
200,124,bag,urban,winter,1,1
176,138,shoes,urban,summer,0,0
106,101,dress,casual,spring,1,0
60,146,jacket,casual,summer,0,0
11,112,jeans,sport,summer,0,0
170,150,tshirt,urban,autumn,1,0
52,131,dress,elegant,summer,0,0
33,113,tshirt,urban,summer,1,1
152,109,dress,urban,autumn,0,0
128,131,dress,elegant,summer,0,0
188,102,bag,casual,spring,0,0
15,103,jeans,sport,autumn,0,0
56,111,dress,urban,summer,0,1
15,145,tshirt,sport,autumn,0,0
71,115,tshirt,urban,autumn,0,0
146,118,dress,elegant,winter,0,0
104,120,tshirt,elegant,autumn,1,1
43,126,bag,casual,summer,1,0
120,101,dress,casual,spring,1,1
130,121,jacket,urban,winter,1,0
88,104,jeans,elegant,summer,1,1
127,112,jeans,sport,summer,0,0
30,133,jacket,sport,spring,0,1
24,114,tshirt,elegant,summer,0,0
24,113,tshirt,urban,summer,1,1
152,126,bag,casual,summer,1,0
163,143,jacket,urban,autumn,0,0
29,137,tshirt,urban,summer,0,0
42,128,jeans,sport,summer,1,0
29,143,jacket,urban,autumn,0,1
142,112,jeans,sport,summer,0,0
175,142,tshirt,casual,winter,0,0
160,126,bag,casual,summer,1,1
115,101,dress,casual,spring,1,0
130,117,jacket,casual,autumn,0,0
158,139,jacket,casual,spring,0,0
129,109,dress,urban,autumn,0,0
84,119,tshirt,urban,winter,0,0
196,109,dress,urban,autumn,0,0
105,122,jacket,sport,autumn,0,0
167,109,dress,urban,autumn,0,0
134,119,tshirt,urban,winter,0,0
197,116,dress,casual,autumn,0,1
129,137,tshirt,urban,summer,0,0
125,117,jacket,casual,autumn,0,1
192,126,bag,casual,summer,1,1
20,118,dress,elegant,winter,0,1
107,110,jacket,sport,winter,0,0
132,113,tshirt,urban,summer,1,0
89,113,tshirt,urban,summer,1,1
125,110,jacket,sport,winter,0,0
65,142,tshirt,casual,winter,0,0
15,135,bag,elegant,spring,1,0
185,105,dress,elegant,winter,0,1
41,123,bag,urban,summer,0,0
71,123,bag,urban,summer,0,0
51,106,dress,casual,summer,0,0
37,131,dress,elegant,summer,0,0
186,114,tshirt,elegant,summer,0,0
164,136,jeans,casual,spring,0,0
36,148,jeans,sport,winter,0,0
85,128,jeans,sport,summer,1,0
170,137,tshirt,urban,summer,0,0
29,118,dress,elegant,winter,0,0
1,139,jacket,casual,spring,0,1
21,101,dress,casual,spring,1,0
148,110,jacket,sport,winter,0,0
87,141,jeans,sport,winter,1,0
10,120,tshirt,elegant,autumn,1,1
65,113,tshirt,urban,summer,1,0
28,131,dress,elegant,summer,0,0
23,148,jeans,sport,winter,0,0
98,113,tshirt,urban,summer,1,1
142,111,dress,urban,summer,0,0
61,131,dress,elegant,summer,0,0
81,147,jacket,casual,autumn,0,0
198,130,tshirt,casual,autumn,1,0
145,111,dress,urban,summer,0,0
37,101,dress,casual,spring,1,1
132,136,jeans,casual,spring,0,0
34,143,jacket,urban,autumn,0,0
74,130,tshirt,casual,autumn,1,0
94,102,bag,casual,spring,0,0
32,142,tshirt,casual,winter,0,0
15,144,dress,elegant,winter,0,0
8,110,jacket,sport,winter,0,0
117,143,jacket,urban,autumn,0,0
20,120,tshirt,elegant,autumn,1,0
189,106,dress,casual,summer,0,0
78,104,jeans,elegant,summer,1,1
70,129,jeans,casual,spring,0,0
75,116,dress,casual,autumn,0,1
128,107,jacket,casual,autumn,0,0
154,122,jacket,sport,autumn,0,0
170,141,jeans,sport,winter,1,1
23,147,jacket,casual,autumn,0,0
144,109,dress,urban,autumn,0,0
156,113,tshirt,urban,summer,1,0
85,132,jacket,urban,summer,1,0
182,134,bag,sport,winter,1,1
194,138,shoes,urban,summer,0,1
96,140,jeans,casual,autumn,1,1
175,111,dress,urban,summer,0,0
14,138,shoes,urban,summer,0,1
169,103,jeans,sport,autumn,0,0
29,118,dress,elegant,winter,0,0
177,131,dress,elegant,summer,0,1
58,140,jeans,casual,autumn,1,0
19,108,jeans,sport,spring,0,0
136,131,dress,elegant,summer,0,0
86,117,jacket,casual,autumn,0,1
145,114,tshirt,elegant,summer,0,0
149,112,jeans,sport,summer,0,1
165,132,jacket,urban,summer,1,0
175,146,jacket,casual,summer,0,0
180,108,jeans,sport,spring,0,0
102,147,jacket,casual,autumn,0,0
94,144,dress,elegant,winter,0,0
180,120,tshirt,elegant,autumn,1,0
68,111,dress,urban,summer,0,0
76,109,dress,urban,autumn,0,0
77,148,jeans,sport,winter,0,0
77,139,jacket,casual,spring,0,1
58,119,tshirt,urban,winter,0,0
77,128,jeans,sport,summer,1,0
66,110,jacket,sport,winter,0,0
142,148,jeans,sport,winter,0,0
84,115,tshirt,urban,autumn,0,0
158,113,tshirt,urban,summer,1,1
190,147,jacket,casual,autumn,0,0
3,112,jeans,sport,summer,0,0
84,116,dress,casual,autumn,0,0
177,143,jacket,urban,autumn,0,1
49,133,jacket,sport,spring,0,1
23,114,tshirt,elegant,summer,0,0
94,133,jacket,sport,spring,0,0
15,142,tshirt,casual,winter,0,1
46,138,shoes,urban,summer,0,1
172,111,dress,urban,summer,0,0
157,131,dress,elegant,summer,0,0
88,119,tshirt,urban,winter,0,0
66,122,jacket,sport,autumn,0,0
46,109,dress,urban,autumn,0,0
98,123,bag,urban,summer,0,0
116,115,tshirt,urban,autumn,0,0
193,122,jacket,sport,autumn,0,0
36,118,dress,elegant,winter,0,1
105,118,dress,elegant,winter,0,0
111,101,dress,casual,spring,1,0
57,127,shoes,urban,autumn,0,0
83,129,jeans,casual,spring,0,0
15,135,bag,elegant,spring,1,0
73,141,jeans,sport,winter,1,1
167,126,bag,casual,summer,1,1
144,109,dress,urban,autumn,0,0
13,128,jeans,sport,summer,1,1
146,109,dress,urban,autumn,0,1
141,140,jeans,casual,autumn,1,0
44,146,jacket,casual,summer,0,0
196,133,jacket,sport,spring,0,0
109,144,dress,elegant,winter,0,0
140,118,dress,elegant,winter,0,0
149,125,dress,urban,summer,0,0
11,109,dress,urban,autumn,0,0
177,114,tshirt,elegant,summer,0,0
1,117,jacket,casual,autumn,0,1
133,141,jeans,sport,winter,1,0
147,123,bag,urban,summer,0,1
144,133,jacket,sport,spring,0,0
130,114,tshirt,elegant,summer,0,0
89,116,dress,casual,autumn,0,0
90,147,jacket,casual,autumn,0,0
152,147,jacket,casual,autumn,0,0
183,115,tshirt,urban,autumn,0,1
27,110,jacket,sport,winter,0,0
99,123,bag,urban,summer,0,0
68,114,tshirt,elegant,summer,0,0
191,142,tshirt,casual,winter,0,0
192,132,jacket,urban,summer,1,0
116,115,tshirt,urban,autumn,0,0
147,124,bag,urban,winter,1,1
88,111,dress,urban,summer,0,0
41,127,shoes,urban,autumn,0,1
188,109,dress,urban,autumn,0,0
17,131,dress,elegant,summer,0,0
172,110,jacket,sport,winter,0,0
175,138,shoes,urban,summer,0,0
70,140,jeans,casual,autumn,1,1
105,110,jacket,sport,winter,0,0
10,148,jeans,sport,winter,0,0
43,115,tshirt,urban,autumn,0,0
52,137,tshirt,urban,summer,0,0
92,123,bag,urban,summer,0,0
191,145,tshirt,sport,autumn,0,0
152,126,bag,casual,summer,1,0
161,116,dress,casual,autumn,0,0
107,118,dress,elegant,winter,0,0
71,150,tshirt,urban,autumn,1,1
103,123,bag,urban,summer,0,0
32,122,jacket,sport,autumn,0,0
9,131,dress,elegant,summer,0,0
71,109,dress,urban,autumn,0,0
180,134,bag,sport,winter,1,0
121,135,bag,elegant,spring,1,0
109,121,jacket,urban,winter,1,1
97,132,jacket,urban,summer,1,1
118,134,bag,sport,winter,1,0
192,115,tshirt,urban,autumn,0,1
15,106,dress,casual,summer,0,1
73,137,tshirt,urban,summer,0,0
92,109,dress,urban,autumn,0,0
123,106,dress,casual,summer,0,0
13,143,jacket,urban,autumn,0,1
76,119,tshirt,urban,winter,0,0
24,126,bag,casual,summer,1,1
173,128,jeans,sport,summer,1,0
100,142,tshirt,casual,winter,0,1
157,117,jacket,casual,autumn,0,0
153,131,dress,elegant,summer,0,0
67,147,jacket,casual,autumn,0,0
198,126,bag,casual,summer,1,1
200,135,bag,elegant,spring,1,0
1,148,jeans,sport,winter,0,0
103,103,jeans,sport,autumn,0,0
51,115,tshirt,urban,autumn,0,0
8,138,shoes,urban,summer,0,1
103,110,jacket,sport,winter,0,0
102,114,tshirt,elegant,summer,0,0
5,131,dress,elegant,summer,0,1
199,119,tshirt,urban,winter,0,0
23,148,jeans,sport,winter,0,0
109,140,jeans,casual,autumn,1,0
27,111,dress,urban,summer,0,0
69,117,jacket,casual,autumn,0,0
86,128,jeans,sport,summer,1,0
24,129,jeans,casual,spring,0,0
161,129,jeans,casual,spring,0,0
103,110,jacket,sport,winter,0,0
60,103,jeans,sport,autumn,0,0
118,114,tshirt,elegant,summer,0,0
24,114,tshirt,elegant,summer,0,0
64,148,jeans,sport,winter,0,0
155,137,tshirt,urban,summer,0,0
91,139,jacket,casual,spring,0,0
120,104,jeans,elegant,summer,1,0
157,101,dress,casual,spring,1,0
81,136,jeans,casual,spring,0,1
56,147,jacket,casual,autumn,0,0
129,106,dress,casual,summer,0,0
56,131,dress,elegant,summer,0,0
175,105,dress,elegant,winter,0,0
186,136,jeans,casual,spring,0,0
141,101,dress,casual,spring,1,1
65,147,jacket,casual,autumn,0,0
59,128,jeans,sport,summer,1,0
161,137,tshirt,urban,summer,0,0
177,148,jeans,sport,winter,0,0
72,149,shoes,elegant,summer,0,0
89,101,dress,casual,spring,1,0
25,101,dress,casual,spring,1,0
157,150,tshirt,urban,autumn,1,0
2,109,dress,urban,autumn,0,0
164,117,jacket,casual,autumn,0,0
49,112,jeans,sport,summer,0,0
43,150,tshirt,urban,autumn,1,0
196,117,jacket,casual,autumn,0,0
148,138,shoes,urban,summer,0,0
24,116,dress,casual,autumn,0,0
88,109,dress,urban,autumn,0,1
145,125,dress,urban,summer,0,0
51,127,shoes,urban,autumn,0,0
74,131,dress,elegant,summer,0,0
32,132,jacket,urban,summer,1,0
181,146,jacket,casual,summer,0,1
119,117,jacket,casual,autumn,0,0
75,130,tshirt,casual,autumn,1,0
117,143,jacket,urban,autumn,0,0
112,127,shoes,urban,autumn,0,0
132,116,dress,casual,autumn,0,0
80,121,jacket,urban,winter,1,0
122,117,jacket,casual,autumn,0,0
173,126,bag,casual,summer,1,1
156,101,dress,casual,spring,1,0
172,136,jeans,casual,spring,0,0
168,138,shoes,urban,summer,0,0
85,109,dress,urban,autumn,0,0
144,102,bag,casual,spring,0,0
106,144,dress,elegant,winter,0,0
57,117,jacket,casual,autumn,0,0
195,130,tshirt,casual,autumn,1,1
137,119,tshirt,urban,winter,0,0
54,140,jeans,casual,autumn,1,1
2,150,tshirt,urban,autumn,1,1
31,133,jacket,sport,spring,0,0
31,148,jeans,sport,winter,0,0
126,146,jacket,casual,summer,0,0
107,116,dress,casual,autumn,0,0
19,117,jacket,casual,autumn,0,1
49,109,dress,urban,autumn,0,1
50,117,jacket,casual,autumn,0,1
118,105,dress,elegant,winter,0,0
59,136,jeans,casual,spring,0,0
57,117,jacket,casual,autumn,0,0
167,126,bag,casual,summer,1,0
1,121,jacket,urban,winter,1,1
21,118,dress,elegant,winter,0,0
113,144,dress,elegant,winter,0,0
160,110,jacket,sport,winter,0,0
68,128,jeans,sport,summer,1,1
181,104,jeans,elegant,summer,1,1
74,147,jacket,casual,autumn,0,0
184,123,bag,urban,summer,0,0
186,131,dress,elegant,summer,0,0
59,144,dress,elegant,winter,0,1
29,125,dress,urban,summer,0,1
161,136,jeans,casual,spring,0,0
132,149,shoes,elegant,summer,0,0
14,150,tshirt,urban,autumn,1,0
131,123,bag,urban,summer,0,0
85,141,jeans,sport,winter,1,0
171,131,dress,elegant,summer,0,0
26,141,jeans,sport,winter,1,1
11,141,jeans,sport,winter,1,0
29,147,jacket,casual,autumn,0,1
174,149,shoes,elegant,summer,0,1
22,114,tshirt,elegant,summer,0,0
44,116,dress,casual,autumn,0,1
97,113,tshirt,urban,summer,1,0
51,138,shoes,urban,summer,0,0
167,133,jacket,sport,spring,0,0
159,116,dress,casual,autumn,0,0
31,125,dress,urban,summer,0,1
52,110,jacket,sport,winter,0,0
74,141,jeans,sport,winter,1,0
114,134,bag,sport,winter,1,0
177,128,jeans,sport,summer,1,0
141,133,jacket,sport,spring,0,0
69,103,jeans,sport,autumn,0,0
151,130,tshirt,casual,autumn,1,0
188,118,dress,elegant,winter,0,1
97,105,dress,elegant,winter,0,0
113,128,jeans,sport,summer,1,0
132,134,bag,sport,winter,1,0
197,133,jacket,sport,spring,0,0
122,126,bag,casual,summer,1,1
129,104,jeans,elegant,summer,1,0
161,133,jacket,sport,spring,0,1
200,120,tshirt,elegant,autumn,1,0
127,126,bag,casual,summer,1,0
87,118,dress,elegant,winter,0,0
12,101,dress,casual,spring,1,0
73,103,jeans,sport,autumn,0,1
106,116,dress,casual,autumn,0,0
78,103,jeans,sport,autumn,0,0
141,102,bag,casual,spring,0,1
199,148,jeans,sport,winter,0,1
160,121,jacket,urban,winter,1,0
167,120,tshirt,elegant,autumn,1,0
25,125,dress,urban,summer,0,0
2,119,tshirt,urban,winter,0,0
70,117,jacket,casual,autumn,0,0
124,125,dress,urban,summer,0,1
131,123,bag,urban,summer,0,0
51,118,dress,elegant,winter,0,0
8,117,jacket,casual,autumn,0,0
165,145,tshirt,sport,autumn,0,1
4,122,jacket,sport,autumn,0,0
128,126,bag,casual,summer,1,0
31,112,jeans,sport,summer,0,0
11,124,bag,urban,winter,1,0
188,122,jacket,sport,autumn,0,0
19,120,tshirt,elegant,autumn,1,1
80,104,jeans,elegant,summer,1,1
92,143,jacket,urban,autumn,0,0
19,121,jacket,urban,winter,1,1
22,109,dress,urban,autumn,0,0
172,145,tshirt,sport,autumn,0,0
8,116,dress,casual,autumn,0,0
1,112,jeans,sport,summer,0,0
6,141,jeans,sport,winter,1,1
18,149,shoes,elegant,summer,0,1
82,101,dress,casual,spring,1,1
82,150,tshirt,urban,autumn,1,1
117,131,dress,elegant,summer,0,0
185,139,jacket,casual,spring,0,0
16,116,dress,casual,autumn,0,0
78,143,jacket,urban,autumn,0,1
181,148,jeans,sport,winter,0,0
144,129,jeans,casual,spring,0,0
144,112,jeans,sport,summer,0,0
5,112,jeans,sport,summer,0,0
169,103,jeans,sport,autumn,0,0
50,144,dress,elegant,winter,0,0
137,141,jeans,sport,winter,1,0
91,136,jeans,casual,spring,0,0
173,117,jacket,casual,autumn,0,1
197,114,tshirt,elegant,summer,0,0
67,123,bag,urban,summer,0,0
138,125,dress,urban,summer,0,0
77,116,dress,casual,autumn,0,0
61,122,jacket,sport,autumn,0,0
118,136,jeans,casual,spring,0,1
120,150,tshirt,urban,autumn,1,1
123,122,jacket,sport,autumn,0,0
193,117,jacket,casual,autumn,0,0
12,104,jeans,elegant,summer,1,0
41,107,jacket,casual,autumn,0,0
69,105,dress,elegant,winter,0,0
89,119,tshirt,urban,winter,0,0
66,110,jacket,sport,winter,0,0
77,132,jacket,urban,summer,1,1
47,146,jacket,casual,summer,0,1
97,129,jeans,casual,spring,0,0
5,113,tshirt,urban,summer,1,1
67,107,jacket,casual,autumn,0,0
163,115,tshirt,urban,autumn,0,0
103,118,dress,elegant,winter,0,0
75,143,jacket,urban,autumn,0,0
193,129,jeans,casual,spring,0,0
74,128,jeans,sport,summer,1,0
36,143,jacket,urban,autumn,0,0
143,133,jacket,sport,spring,0,0
90,116,dress,casual,autumn,0,0
164,133,jacket,sport,spring,0,0
14,140,jeans,casual,autumn,1,0
196,139,jacket,casual,spring,0,0
132,130,tshirt,casual,autumn,1,0
95,131,dress,elegant,summer,0,0
60,146,jacket,casual,summer,0,0
54,110,jacket,sport,winter,0,0
50,119,tshirt,urban,winter,0,0
1,140,jeans,casual,autumn,1,0
194,140,jeans,casual,autumn,1,1
38,148,jeans,sport,winter,0,0
179,143,jacket,urban,autumn,0,0
188,108,jeans,sport,spring,0,0
95,106,dress,casual,summer,0,0
90,119,tshirt,urban,winter,0,0
112,144,dress,elegant,winter,0,0
56,126,bag,casual,summer,1,0
116,144,dress,elegant,winter,0,0
189,102,bag,casual,spring,0,0
38,133,jacket,sport,spring,0,0
170,146,jacket,casual,summer,0,1
70,118,dress,elegant,winter,0,0
116,116,dress,casual,autumn,0,0
119,143,jacket,urban,autumn,0,0
188,107,jacket,casual,autumn,0,0
55,113,tshirt,urban,summer,1,1
47,123,bag,urban,summer,0,0
65,129,jeans,casual,spring,0,0
48,105,dress,elegant,winter,0,0
163,145,tshirt,sport,autumn,0,0
141,110,jacket,sport,winter,0,0
25,144,dress,elegant,winter,0,0
60,147,jacket,casual,autumn,0,0
46,122,jacket,sport,autumn,0,0
141,121,jacket,urban,winter,1,0
188,133,jacket,sport,spring,0,0
4,142,tshirt,casual,winter,0,0
28,106,dress,casual,summer,0,1
198,144,dress,elegant,winter,0,0
24,105,dress,elegant,winter,0,0
169,142,tshirt,casual,winter,0,0
101,131,dress,elegant,summer,0,0
92,128,jeans,sport,summer,1,0
99,126,bag,casual,summer,1,0
121,139,jacket,casual,spring,0,0
101,102,bag,casual,spring,0,0
97,139,jacket,casual,spring,0,1
18,117,jacket,casual,autumn,0,0
167,107,jacket,casual,autumn,0,0
94,112,jeans,sport,summer,0,1
35,111,dress,urban,summer,0,1
25,148,jeans,sport,winter,0,0
160,120,tshirt,elegant,autumn,1,0
166,147,jacket,casual,autumn,0,0
1,103,jeans,sport,autumn,0,0
145,114,tshirt,elegant,summer,0,0
105,135,bag,elegant,spring,1,0
130,147,jacket,casual,autumn,0,0
128,116,dress,casual,autumn,0,0
135,115,tshirt,urban,autumn,0,0
60,140,jeans,casual,autumn,1,0
112,113,tshirt,urban,summer,1,1
105,143,jacket,urban,autumn,0,0
32,144,dress,elegant,winter,0,0
114,118,dress,elegant,winter,0,0
135,141,jeans,sport,winter,1,0
40,103,jeans,sport,autumn,0,0
114,148,jeans,sport,winter,0,0
180,122,jacket,sport,autumn,0,0
166,126,bag,casual,summer,1,1
139,126,bag,casual,summer,1,1
31,113,tshirt,urban,summer,1,1
163,116,dress,casual,autumn,0,1
101,148,jeans,sport,winter,0,0
62,148,jeans,sport,winter,0,0
163,145,tshirt,sport,autumn,0,0
35,128,jeans,sport,summer,1,0
163,142,tshirt,casual,winter,0,0
97,119,tshirt,urban,winter,0,0
172,101,dress,casual,spring,1,0
93,124,bag,urban,winter,1,1
92,147,jacket,casual,autumn,0,0
184,138,shoes,urban,summer,0,0
135,101,dress,casual,spring,1,1
49,132,jacket,urban,summer,1,1
173,143,jacket,urban,autumn,0,0
93,138,shoes,urban,summer,0,0
160,120,tshirt,elegant,autumn,1,1
119,117,jacket,casual,autumn,0,0
155,147,jacket,casual,autumn,0,0
168,133,jacket,sport,spring,0,0
109,115,tshirt,urban,autumn,0,0
134,133,jacket,sport,spring,0,0
29,106,dress,casual,summer,0,0
24,123,bag,urban,summer,0,1
169,149,shoes,elegant,summer,0,0
145,149,shoes,elegant,summer,0,0
147,107,jacket,casual,autumn,0,0
154,115,tshirt,urban,autumn,0,1
102,116,dress,casual,autumn,0,0
194,131,dress,elegant,summer,0,0
190,107,jacket,casual,autumn,0,0
24,139,jacket,casual,spring,0,1
133,129,jeans,casual,spring,0,0
158,129,jeans,casual,spring,0,0
115,130,tshirt,casual,autumn,1,0
3,143,jacket,urban,autumn,0,0
73,141,jeans,sport,winter,1,1
106,113,tshirt,urban,summer,1,0
91,127,shoes,urban,autumn,0,0
8,132,jacket,urban,summer,1,1
191,129,jeans,casual,spring,0,0
163,108,jeans,sport,spring,0,0
149,112,jeans,sport,summer,0,1
11,102,bag,casual,spring,0,0
131,116,dress,casual,autumn,0,0
179,104,jeans,elegant,summer,1,0
153,130,tshirt,casual,autumn,1,1
106,111,dress,urban,summer,0,0
48,120,tshirt,elegant,autumn,1,1
2,124,bag,urban,winter,1,1
78,104,jeans,elegant,summer,1,1
141,136,jeans,casual,spring,0,0
200,102,bag,casual,spring,0,0
134,131,dress,elegant,summer,0,0
23,103,jeans,sport,autumn,0,0
160,120,tshirt,elegant,autumn,1,1
115,146,jacket,casual,summer,0,0
162,137,tshirt,urban,summer,0,0
191,121,jacket,urban,winter,1,1
131,118,dress,elegant,winter,0,0
155,112,jeans,sport,summer,0,0
7,117,jacket,casual,autumn,0,0
26,115,tshirt,urban,autumn,0,0
33,137,tshirt,urban,summer,0,0
32,112,jeans,sport,summer,0,1
63,113,tshirt,urban,summer,1,0
136,104,jeans,elegant,summer,1,0
133,125,dress,urban,summer,0,0
68,104,jeans,elegant,summer,1,0
126,147,jacket,casual,autumn,0,0
49,116,dress,casual,autumn,0,0
145,120,tshirt,elegant,autumn,1,0
34,133,jacket,sport,spring,0,1
26,102,bag,casual,spring,0,0
186,134,bag,sport,winter,1,1
124,115,tshirt,urban,autumn,0,1
185,123,bag,urban,summer,0,0
17,109,dress,urban,autumn,0,0
36,148,jeans,sport,winter,0,0
51,133,jacket,sport,spring,0,1
80,104,jeans,elegant,summer,1,1
